design_id,x,Ro_nm,Rc_over_Ro,Rc_nm,Lc_nm,Lc_over_W,rTJ_over_Rc,r_TJ_nm,neck_radius_nm,center_curvature_per_um,outer_curvature_per_um,center_theta_deg,outer_theta_deg,center_side_stress_MPa,outer_side_stress_MPa,sigma_kappa_MPa,sigma_TJ_MPa,sigma_GB_MPa,root_rate_per_contact_s,two_contact_characteristic_wait_s,G_fit_eV,G_root_eV,Vc_m3,Vo_each_m3,dsigma_dx_curvature_MPa,dsigma_dx_angle_MPa,dsigma_dx_radius_MPa,dsigma_dx_total_MPa
current_065_analytical_analogue,0.0,119.999,0.65,77.99934999999999,32.79998848058579,8.199997120146445,1.7641372946465828,137.60156229319193,137.60156229319193,3.668271498344049,3.475383798016685,168.65255433052485,160.38819918238016,18.026998505608166,18.008173838896962,-3.5718276481803675,21.589413820432934,18.017586172252564,0.06510699788499673,9.599582538024306,5.093267737428274,6.073618465707289,1.987749074706683e-21,7.238048519641995e-21,-1.856637060647577,-0.21268200128777554,10.997415483520612,8.92809642158526
current_065_analytical_analogue,0.01,119.999,0.65,77.99934999999999,32.79998848058579,8.199997120146445,1.7641372946465828,136.89882170182855,136.89882170182855,3.6872766092212332,3.493808156164605,168.59468762302828,160.2894953210512,18.11826456639896,18.09680794387227,-3.590542382692919,21.69807863782853,18.107536255135614,0.06501614921113107,9.6129962722092,5.092680455730992,6.0730311840100075,1.9678715839596162e-21,7.247987265015528e-21,-1.886309841862887,-0.21818317112873659,11.166976714916672,9.062483701925048
current_065_analytical_analogue,0.02,119.999,0.65,77.99934999999999,32.79998848058579,8.199997120146445,1.7641372946465828,136.19245508166344,136.19245508166344,3.706580098128511,3.512527591906738,168.5359265014711,160.1892858847341,18.21093096007167,18.186763595274414,-3.6095538450176243,21.808401122690665,18.198847277673043,0.06492491726507331,9.626504373479147,5.092086058296898,6.0724367865759135,1.9479940932125493e-21,7.257926010389061e-21,-1.9166544189709014,-0.2238637633338181,11.34079705787335,9.200278875568632
current_065_analytical_analogue,0.05,119.999,0.65,77.99934999999999,32.79998848058579,8.199997120146445,1.7641372946465828,134.0510243699634,134.0510243699634,3.766361194623855,3.5705372341197035,168.35403951490363,159.87923031406228,18.49770060723691,18.464897417146858,-3.6684492143717793,22.149748226563666,18.481299012191887,0.06464887709785394,9.667607978000708,5.090258553928143,6.070609282207158,1.888361620971349e-21,7.287742246509662e-21,-2.013694125789955,-0.24237195428860583,11.89136473736174,9.635298657283181
current_065_analytical_analogue,0.1,119.999,0.65,77.99934999999999,32.79998848058579,8.199997120146445,1.7641372946465828,130.40385087774771,130.40385087774771,3.87276181918,3.6739252133622435,168.03065399814247,159.32845640303842,19.007309938134853,18.958225761385577,-3.7733435162711215,22.756111366031337,18.982767849760215,0.06418071418422268,9.73812784641218,5.087054459307496,6.067405187586512,1.788974167236015e-21,7.337435973377329e-21,-2.1931074963507577,-0.2780029717738049,12.912194847455263,10.4410843793307
current_065_analytical_analogue,0.15,119.999,0.65,77.99934999999999,32.79998848058579,8.199997120146445,1.7641372946465828,126.65169368332667,126.65169368332667,3.98871685928794,3.786803068725771,167.6787406169622,158.7298215596465,19.561499751125446,19.493324033675663,-3.887759964006856,23.415171856407408,19.52741189240055,0.06370188605476979,9.811326456843613,5.0836310711625075,6.063981799441523,1.6895867135006806e-21,7.387129700244996e-21,-2.3988502464496864,-0.32104241963666186,14.08574716133996,11.365854495253611
current_065_analytical_analogue,0.2,119.999,0.65,77.99934999999999,32.79998848058579,8.199997120146445,1.7641372946465828,122.78492864339887,122.78492864339887,4.115746764643561,3.9107103171886184,167.29384213133153,158.07596583129248,20.167173341947038,20.07643870043443,-4.0132285409160895,24.135034562106824,20.121806021190736,0.06321170189476932,9.887409787517806,5.079959304716013,6.060310032995028,1.5901992597653466e-21,7.436823427112663e-21,-2.619892829919711,-0.37013103926790747,15.426574105598469,12.436550236410852
