total_volume_m3,mirror_error,energy_J,V_left_m3,R_left_m,mu_left_Pa,centroid_left_m,V_center_m3,R_center_m,mu_center_Pa,centroid_center_m,V_right_m3,R_right_m,mu_right_Pa,centroid_right_m,LEFT_gb_z_m,LEFT_tj_z_m,LEFT_tj_r_m,LEFT_neck_r_m,LEFT_psi_deg,LEFT_kappa_per_m,LEFT_CC_force_N,LEFT_CC_stress_Pa,LEFT_PF_geometric_stress_Pa,RIGHT_gb_z_m,RIGHT_tj_z_m,RIGHT_tj_r_m,RIGHT_neck_r_m,RIGHT_psi_deg,RIGHT_kappa_per_m,RIGHT_CC_force_N,RIGHT_CC_stress_Pa,RIGHT_PF_geometric_stress_Pa,t_model,t_s,step,mu_projected_left_Pa,mu_projected_center_Pa,mu_projected_right_Pa,delta_mu_projected_Pa,center_GB_separation_over_W,center_solid_core_f
9.836756271856837e-21,3.1086244689504383e-15,2.545068147087366e-13,4.199393139905799e-21,1.0008430438451208e-07,20026343.119051635,-7.012125651220351e-08,1.437969992045239e-21,7.001972562306139e-08,20144988.135442637,8.577968667285634e-25,4.1993931399058e-21,1.0008430438451209e-07,20026343.119051654,7.012125651220351e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516264060712013e-07,1.1516264060712013e-07,162.01156837267874,16349768.461424546,3.3475269846139516e-08,803435.4404424187,17956573.57951005,1.7011870189681142e-08,1.7011870189681142e-08,1.1516264060712012e-07,1.1516264060712012e-07,162.0115683726712,16349768.461438382,3.3475269845555745e-08,803435.4404284079,17956573.579495862,2.2647982090103276,0.03528542738690038,10.0,17045977.03067088,18010798.28295664,17045977.03067096,964821.2522857226,8.50593509484057,1.0
9.83675627185684e-21,3.2751579226442118e-15,2.545062794881697e-13,4.199397661829396e-21,1.0008434030822773e-07,20016019.860293396,-7.012119376854921e-08,1.4379609481980485e-21,7.001957883070135e-08,20142840.01760185,8.578022617177618e-25,4.199397661829396e-21,1.0008434030822773e-07,20016019.86029341,7.012119376854921e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516306341442109e-07,1.1516306341442109e-07,162.00584805548598,16359714.897989545,3.305282089917574e-08,793290.4752229266,17946225.01382889,1.7011870189681142e-08,1.7011870189681142e-08,1.1516306341442109e-07,1.1516306341442109e-07,162.00584805548618,16359714.897990704,3.3052820899127625e-08,793290.4752217717,17946225.01382774,2.421053771121002,0.03771988016451222,11.0,17046494.29810556,18004035.859513845,17046494.29810544,957541.5614083447,8.50593509484057,1.0
9.83675627185684e-21,4.440892098500626e-15,2.5450574333211143e-13,4.199402254097171e-21,1.0008437679075534e-07,20005524.191694383,-7.012113043744497e-08,1.437951763662497e-21,7.001942975417251e-08,20140744.32654005,0.0,4.1994022540971705e-21,1.0008437679075532e-07,20005524.191694394,7.012113043744497e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.151634435490659e-07,1.151634435490659e-07,162.000192114571,16368669.2666865,3.267200350133219e-08,784145.4186056964,17936884.034837585,1.7011870189681142e-08,1.7011870189681142e-08,1.151634435490659e-07,1.151634435490659e-07,162.00019211456072,16368669.266703818,3.267200350060034e-08,784145.4185881317,17936884.034819774,2.5861252345355648,0.04029168418342708,12.0,17047077.281526577,17998059.55890734,17047077.28152669,950982.2773807086,8.50593509484057,1.0
9.83675627185684e-21,3.552713678800501e-15,2.545052056063661e-13,4.199406917821047e-21,1.0008441384092712e-07,19994848.35380679,-7.01210665264956e-08,1.4379424362147452e-21,7.001927835734977e-08,20138690.790886577,0.0,4.199406917821047e-21,1.0008441384092712e-07,19994848.353806805,7.012106652649561e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516378261157073e-07,1.1516378261157073e-07,161.99460063643133,16376684.661079329,3.233059822775221e-08,775946.941832874,17928497.089178886,1.7011870189681142e-08,1.7011870189681142e-08,1.1516378261157073e-07,1.1516378261157073e-07,161.99460063643647,16376684.661073867,3.233059822798488e-08,775946.9418384582,17928497.08918459,2.7605921246602896,0.043009868416540024,13.0,17047723.13415686,17992823.608233266,17047723.134156734,945100.4740764685,8.50593509484057,1.0
9.83675627185684e-21,4.385380947269368e-15,2.5450466762327595e-13,4.199411637633902e-21,1.0008445133666048e-07,19984023.503230073,-7.012100227003898e-08,1.4379329965890361e-21,7.001912513906375e-08,20136675.165869072,0.0,4.199411637633902e-21,1.0008445133666048e-07,19984023.503230084,7.012100227003898e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516408110329114e-07,1.1516408110329114e-07,161.9890940135288,16383786.752252135,3.2027554260828626e-08,768669.7840514295,17921039.35667975,1.7011870189681142e-08,1.7011870189681142e-08,1.1516408110329114e-07,1.1516408110329116e-07,161.98909401353012,16383786.752249751,3.202755426092922e-08,768669.7840538435,17921039.356682193,2.944405232847462,0.04587366619591621,14.0,17048426.527716137,17988299.4869608,17048426.527716044,939872.9592447057,8.50593509484057,1.0
9.836756271856838e-21,4.6629367034256575e-15,2.545041294864312e-13,4.199416408916596e-21,1.0008448924125846e-07,19973057.526629195,-7.012093775462661e-08,1.4379234540236452e-21,7.00189702492416e-08,20134687.285999034,-8.578246291028367e-25,4.199416408916596e-21,1.0008448924125846e-07,19973057.52662921,7.012093775462661e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516434051658356e-07,1.1516434051658356e-07,161.9836796830763,16390023.099551678,3.1760890193079486e-08,762266.341709543,17914463.20831749,1.7011870189681142e-08,1.7011870189681142e-08,1.1516434051658354e-07,1.1516434051658354e-07,161.98367968308884,16390023.099535206,3.1760890193778196e-08,762266.3417263124,17914463.208334558,3.1378778976434694,0.04888795931830118,15.0,17049183.31803666,17984443.61304747,17049183.318036646,935260.2950108163,8.50593509484057,1.0
9.836756271856837e-21,3.774758283725532e-15,2.5450359064055596e-13,4.199421233460954e-21,1.0008452756895499e-07,19961944.820391215,-7.012087298175021e-08,1.4379138049349298e-21,7.001881362969298e-08,20132713.645062968,0.0,4.199421233460954e-21,1.0008452756895499e-07,19961944.820391238,7.012087298175021e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516456265812923e-07,1.1516456265812923e-07,161.9783583737594,16395447.629953355,3.1528350678888035e-08,756682.4377828389,17908714.228358053,1.7011870189681142e-08,1.7011870189681142e-08,1.1516456265812923e-07,1.1516456265812923e-07,161.97835837375507,16395447.629960574,3.1528350678583024e-08,756682.4377755187,17908714.228350632,3.341578209551916,0.05206159860145627,16.0,17049990.357862353,17981208.533503283,17049990.35786235,931218.1756409295,8.50593509484057,1.0
9.83675627185684e-21,3.774758283725532e-15,2.54503051667976e-13,4.199426103441919e-21,1.0008456625758441e-07,19950703.16656653,-7.012080808359546e-08,1.4379040649730013e-21,7.001865553442179e-08,20130744.155266963,0.0,4.199426103441919e-21,1.0008456625758441e-07,19950703.166566547,7.012080808359546e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516474885494934e-07,1.1516474885494936e-07,161.9731418386588,16400101.510380927,3.132822546239971e-08,751876.9885006361,17903751.43882438,1.7011870189681142e-08,1.7011870189681142e-08,1.1516474885494936e-07,1.1516474885494936e-07,161.97314183866035,16400101.510378703,3.1328225462493777e-08,751876.9885028936,17903751.43882667,3.5556609229760094,0.055396995110188675,17.0,17050842.8835088,17978554.60958026,17050842.88350885,927711.726071436,8.50593509484057,1.0
9.83675627185684e-21,5.218048215738236e-15,2.5450251348820463e-13,4.1994310082834126e-21,1.0008460522312638e-07,19939358.055218544,-7.012074322753373e-08,1.4378942552900155e-21,7.00184963067439e-08,20128769.40872802,0.0,4.1994310082834126e-21,1.0008460522312638e-07,19939358.05521858,7.012074322753374e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516490050619944e-07,1.1516490050619944e-07,161.9680441349792,16404026.002749065,3.115880204806702e-08,747808.8593813684,17899533.858370345,1.7011870189681142e-08,1.7011870189681142e-08,1.1516490050619944e-07,1.1516490050619946e-07,161.9680441349808,16404026.002746655,3.1158802048168856e-08,747808.8593838122,17899533.858372822,3.7800985645295095,0.058893720810702106,18.0,17051735.448498204,17976441.71034543,17051735.448498096,924706.2618472762,8.50593509484057,1.0
9.83675627185684e-21,3.941291737419306e-15,2.5450197559998484e-13,4.199435950759243e-21,1.000846444876162e-07,19927905.33957226,-7.01206784039128e-08,1.4378843703383538e-21,7.001833585659608e-08,20126774.521309163,0.0,4.199435950759243e-21,1.000846444876162e-07,19927905.339572262,7.01206784039128e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516501948352312e-07,1.1516501948352312e-07,161.96306507369997,16407273.233067004,3.101789835402587e-08,744425.6433921363,17896008.80834229,1.7011870189681142e-08,1.7011870189681142e-08,1.1516501948352312e-07,1.1516501948352312e-07,161.9630650736835,16407273.233091414,3.1017898352992485e-08,744425.6433673352,17896008.80831709,4.015430556454927,0.06256017987087928,19.0,17052664.978481326,17974823.98561444,17052664.97848135,922159.0071331039,8.50593509484057,1.0
9.83675627185684e-21,4.274358644806853e-15,2.5450143733102554e-13,4.199440935886338e-21,1.0008468409090907e-07,19916336.702344093,-7.012061357679777e-08,1.4378744000841643e-21,7.001817402109331e-08,20124743.74300108,8.578538942997403e-25,4.199440935886338e-21,1.0008468409090907e-07,19916336.702344123,7.012061357679777e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516510752668064e-07,1.1516510752668066e-07,161.95820285158078,16409891.922512855,3.090347317719813e-08,741678.3195783421,17893126.974208828,1.7011870189681142e-08,1.7011870189681142e-08,1.1516510752668064e-07,1.1516510752668064e-07,161.9582028515767,16409891.922521941,3.0903473176815505e-08,741678.3195691593,17893126.97419955,4.262322598155723,0.06640674384959412,20.0,17053628.99656896,17973658.614566993,17053628.996569037,920029.6179979928,8.50593509484057,1.0
9.83675627185684e-21,1.099120794378905e-14,2.5450090068081174e-13,4.199445944323483e-21,1.0008472387935219e-07,19904701.423463996,-7.012054902642118e-08,1.4378643832098749e-21,7.00180114281075e-08,20122671.52122206,-8.5785987053416e-25,4.1994459443234825e-21,1.0008472387935218e-07,19904701.423464004,7.01205490264212e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516516597327527e-07,1.1516516597327527e-07,161.9534789285344,16411917.620953385,3.0814059323746226e-08,739531.6510395408,17890853.46615201,1.7011870189681142e-08,1.7011870189681142e-08,1.1516516597327527e-07,1.1516516597327527e-07,161.9534789285224,16411917.620974652,3.081405932284812e-08,739531.6510179862,17890853.46613017,4.520190248742614,0.07042430719100563,21.0,17054620.320319377,17972909.06786119,17054620.320319284,918288.747541856,8.50593509484057,1.0
9.83675627185684e-21,7.66053886991358e-15,2.545003655059279e-13,4.1994509768346635e-21,1.0008476385901436e-07,19893003.105625805,-7.012048476939281e-08,1.4378543181875127e-21,7.001784805282598e-08,20120544.710729346,-8.578658755783925e-25,4.1994509768346635e-21,1.0008476385901436e-07,19893003.105625823,7.012048476939281e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516519658601095e-07,1.1516519658601095e-07,161.9488942460996,16413396.859240182,3.074770924416234e-08,737938.8692477383,17889141.28738675,1.7011870189681142e-08,1.7011870189681142e-08,1.1516519658601095e-07,1.1516519658601095e-07,161.94889424610108,16413396.859240487,3.074770924415116e-08,737938.86924747,17889141.28738652,4.789377024355193,0.0746182218570465,22.0,17055635.66255825,17972534.276534364,17055635.662558395,916898.613976039,8.50593509484057,1.0
9.83675627185684e-21,1.0602629885170245e-14,2.544998311362257e-13,4.19945603964904e-21,1.0008480407938131e-07,19881233.42792694,-7.012042075448745e-08,1.4378441925587582e-21,7.001768369301315e-08,20118348.34688073,8.57871916866748e-25,4.19945603964904e-21,1.0008480407938131e-07,19881233.427926958,7.012042075448746e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516520101016933e-07,1.1516520101016933e-07,161.94444498171984,16414373.816946344,3.0702569221174807e-08,736855.4611148257,17887945.593567014,1.7011870189681142e-08,1.7011870189681142e-08,1.1516520101016932e-07,1.1516520101016933e-07,161.94444498172163,16414373.816944145,3.070256922126817e-08,736855.4611170664,17887945.593569294,5.070522692084358,0.07899845538263467,23.0,17056673.022875454,17972496.00178646,17056673.022875436,915822.9789110161,8.50593509484057,1.0
9.836756271856841e-21,5.10702591327572e-15,2.5449929686406775e-13,4.199461139924941e-21,1.0008484459732004e-07,19869382.64296812,-7.012035692246221e-08,1.437833992006959e-21,7.001751811626475e-08,20116067.38881926,0.0,4.1994611399249414e-21,1.0008484459732005e-07,19869382.642968137,7.01203569224622e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516518068569316e-07,1.1516518068569316e-07,161.94012711141485,16414887.987169083,3.067698170136341e-08,736241.6256719679,17887226.27643264,1.7011870189681142e-08,1.7011870189681142e-08,1.1516518068569316e-07,1.1516518068569316e-07,161.94012711140027,16414887.987193845,3.0676981700317214e-08,736241.6256468594,17887226.276407193,5.3643525209864515,0.0835763074184506,24.0,17057730.796971016,17972759.768134065,17057730.796970885,915028.9711631164,8.50593509484057,1.0
9.83675627185684e-21,5.717648576819556e-15,2.544987649161619e-13,4.199466257039616e-21,1.0008488524899749e-07,19857506.162282396,-7.012029356018685e-08,1.437823757777608e-21,7.001735199207074e-08,20113700.13665249,0.0,4.199466257039616e-21,1.0008488524899749e-07,19857506.162282415,7.012029356018685e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516513716322843e-07,1.1516513716322843e-07,161.9359593915347,16414975.205811718,3.0669463410710725e-08,736061.7444859724,17886947.966184717,1.7011870189681142e-08,1.7011870189681142e-08,1.1516513716322843e-07,1.1516513716322843e-07,161.93595939154025,16414975.205802914,3.066946341108302e-08,736061.7444949076,17886947.966193788,5.669940809932785,0.08833735559351731,25.0,17058801.71648856,17973290.8315347,17058801.7164887,914489.115046069,8.50593509484057,1.0
9.836756271856838e-21,6.217248937900877e-15,2.5449823516856536e-13,4.199471392880902e-21,1.0008492604941074e-07,19845607.497476935,-7.012023066914807e-08,1.4378134860950349e-21,7.00171852591354e-08,20111236.10361742,8.57890237889015e-25,4.199471392880902e-21,1.0008492604941074e-07,19845607.497476965,7.012023066914807e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516507194322536e-07,1.1516507194322538e-07,161.9319403650137,16414673.382037602,3.0678424903296047e-08,736277.6526699997,17887072.246413685,1.7011870189681142e-08,1.7011870189681142e-08,1.1516507194322536e-07,1.1516507194322536e-07,161.93194036500307,16414673.382055704,3.067842490253126e-08,736277.6526516452,17887072.246395078,5.987580228092769,0.09328615967686171,26.0,17059883.296331074,17974056.462917775,17059883.29633113,914173.1665866747,8.50593509484057,1.0
9.836756271856841e-21,5.218048215738236e-15,2.544977069313723e-13,4.199476555176056e-21,1.0008496705994665e-07,19833677.02743553,-7.012016818103604e-08,1.4378031615047285e-21,7.001701766658612e-08,20108662.705623765,8.578963982352092e-25,4.199476555176056e-21,1.0008496705994665e-07,19833677.02743554,7.012016818103604e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516498630589647e-07,1.1516498630589647e-07,161.92806416431804,16414016.506093733,3.070243686160469e-08,736855.0319698714,17887564.46785076,1.7011870189681142e-08,1.7011870189681142e-08,1.1516498630589645e-07,1.1516498630589646e-07,161.92806416431594,16414016.506099857,3.0702436861347486e-08,736855.0319636986,17887564.46784454,6.317933920961693,0.09843305143761356,27.0,17060974.47643697,17975027.752170738,17060974.47643685,914053.2757338285,8.50593509484057,1.0
9.83675627185684e-21,6.8833827526759706e-15,2.544971794875884e-13,4.199481752356722e-21,1.0008500834758765e-07,19821703.960490413,-7.012010602290047e-08,1.4377927671433962e-21,7.001684894067743e-08,20105967.3825574,-8.579026003008702e-25,4.199481752356722e-21,1.0008500834758765e-07,19821703.960490417,7.012010602290047e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516488133220061e-07,1.1516488133220061e-07,161.92432500551436,16413034.330156252,3.0740247736760784e-08,737763.8336747587,17888394.281074382,1.7011870189681142e-08,1.7011870189681142e-08,1.151648813322006e-07,1.1516488133220061e-07,161.9243250055144,16413034.330158558,3.074024773666486e-08,737763.8336724564,17888394.281072088,6.661753189677249,0.10378973610480133,28.0,17062074.528015025,17976179.08158393,17062074.528015118,914104.5535688587,8.50593509484057,1.0
9.836756271856843e-21,5.662137425588298e-15,2.544966533743109e-13,4.199486980770238e-21,1.0008504988331546e-07,19809705.665498033,-7.01200442678175e-08,1.4377823103163665e-21,7.001667919997714e-08,20103144.51111101,-8.579088397287971e-25,4.199486980770237e-21,1.0008504988331546e-07,19809705.665498056,7.01200442678175e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516475823772994e-07,1.1516475823772994e-07,161.92072585701376,16411756.22690133,3.079062968772437e-08,738974.5767477565,17889532.104964502,1.7011870189681142e-08,1.7011870189681142e-08,1.1516475823772994e-07,1.1516475823772994e-07,161.9207258570186,16411756.226894757,3.0790629688003066e-08,738974.5767544452,17889532.10497131,7.018997527480826,0.10935558258542787,29.0,17063180.31745952,17977484.39161076,17063180.3174595,914304.0741512515,8.50593509484057,1.0
9.83675627185684e-21,5.662137425588298e-15,2.544961302129401e-13,4.19949222581967e-21,1.0008509155116822e-07,19797724.417371187,-7.011998311249873e-08,1.4377718202174995e-21,7.001650891836401e-08,20100196.07026751,8.579150991007094e-25,4.19949222581967e-21,1.0008509155116822e-07,19797724.41737121,7.011998311249875e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516461854089735e-07,1.1516461854089736e-07,161.91727583330976,16410214.160590306,3.085225126221021e-08,740455.2898321152,17890945.97962657,1.7011870189681142e-08,1.7011870189681142e-08,1.1516461854089736e-07,1.1516461854089736e-07,161.91727583331053,16410214.160591692,3.0852251262153085e-08,740455.2898307443,17890945.979625218,7.388785182911954,0.11511685324184939,30.0,17064286.564707886,17978915.824310437,17064286.564707972,914629.2596025094,8.50593509484057,1.0
9.83675627185684e-21,5.828670879282072e-15,2.54495609478059e-13,4.199497494249471e-21,1.0008513340472497e-07,19785753.391337767,-7.01199224996175e-08,1.4377612833578955e-21,7.001633787686857e-08,20097113.68063388,8.57921386466391e-25,4.199497494249472e-21,1.0008513340472497e-07,19785753.391337782,7.011992249961749e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516446320505922e-07,1.1516446320505922e-07,161.9139688312687,16408433.138857368,3.09240589109365e-08,742180.6784615405,17892610.3187793,1.7011870189681142e-08,1.7011870189681142e-08,1.1516446320505922e-07,1.1516446320505922e-07,161.9139688312632,16408433.138864689,3.092405891062606e-08,742180.6784540899,17892610.31877172,7.771657683226227,0.1210819850379328,31.0,17065392.685109656,17980452.666907016,17065392.685109787,915059.9817972966,8.50593509484057,1.0
