total_volume_m3,mirror_error,energy_J,V_left_m3,R_left_m,mu_left_Pa,centroid_left_m,V_center_m3,R_center_m,mu_center_Pa,centroid_center_m,V_right_m3,R_right_m,mu_right_Pa,centroid_right_m,LEFT_gb_z_m,LEFT_tj_z_m,LEFT_tj_r_m,LEFT_neck_r_m,LEFT_psi_deg,LEFT_kappa_per_m,LEFT_CC_force_N,LEFT_CC_stress_Pa,LEFT_PF_geometric_stress_Pa,RIGHT_gb_z_m,RIGHT_tj_z_m,RIGHT_tj_r_m,RIGHT_neck_r_m,RIGHT_psi_deg,RIGHT_kappa_per_m,RIGHT_CC_force_N,RIGHT_CC_stress_Pa,RIGHT_PF_geometric_stress_Pa,t_model,t_s,step,mu_projected_left_Pa,mu_projected_center_Pa,mu_projected_right_Pa,delta_mu_projected_Pa,center_GB_separation_over_W,center_solid_core_f
1.01176382511748e-20,7.771561172376096e-16,2.5934343337549743e-13,4.199292574261375e-21,1.000835054497948e-07,20274314.10177293,-7.337859626211153e-08,1.719053102652051e-21,7.431335940002054e-08,18782086.309099533,0.0,4.199292574261375e-21,1.000835054497948e-07,20274314.10177293,7.337859626211153e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1505550682378069e-07,1.1505550682378069e-07,158.13994256172634,19286932.63885635,-9.229777094951414e-08,-2219353.6933843456,14848225.252087638,2.0267653015264237e-08,2.0267653015264237e-08,1.1505550682378069e-07,1.1505550682378069e-07,158.13994256173518,19286932.63884222,-9.229777094891596e-08,-2219353.6933699623,14848225.252102278,0.0014451631427660197,2.251555963503617e-05,10.0,17084960.5568538,17048655.226780027,17084960.55685381,-36305.330073777586,10.133826507632119,1.0
1.01176382511748e-20,3.247402347028583e-15,2.5934318663238877e-13,4.199292574254372e-21,1.0008350544973916e-07,20274181.485547096,-7.337859556549227e-08,1.7190531026660554e-21,7.431335940022234e-08,18782361.4949032,0.0,4.199292574254372e-21,1.0008350544973916e-07,20274181.4855471,7.337859556549227e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.150580098812661e-07,1.150580098812661e-07,158.0445404550559,19334326.064152017,-9.440266390233849e-08,-2269868.3071330152,14794589.449885977,2.0267653015264237e-08,2.0267653015264237e-08,1.150580098812661e-07,1.150580098812661e-07,158.04454045505193,19334326.064154256,-9.44026639024364e-08,-2269868.3071353696,14794589.44988351,0.0017686312157576775,2.755517382941303e-05,11.0,17084704.121772144,17046233.507534467,17084704.12177219,-38470.61423769966,10.133826507632119,1.0
1.01176382511748e-20,5.551115123125783e-15,2.593429002800775e-13,4.199292574246236e-21,1.0008350544967452e-07,20274001.930834904,-7.337859471210136e-08,1.7190531026823276e-21,7.431335940045683e-08,18782697.281820875,7.297608725801932e-25,4.199292574246235e-21,1.0008350544967452e-07,20274001.93083492,7.337859471210137e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1506082215795495e-07,1.1506082215795495e-07,158.0171204370216,19282213.673532046,-9.229015472821673e-08,-2218965.528634727,14844282.616262589,2.0267653015264237e-08,2.0267653015264237e-08,1.1506082215795495e-07,1.1506082215795495e-07,158.01712043701892,19282213.67353474,-9.229015472833185e-08,-2218965.528637495,14844282.616259746,0.002200277233112697,3.42801942491708e-05,12.0,17085110.54266352,17049979.405057233,17085110.542663656,-35131.13760635629,10.133826507632119,1.0
1.01176382511748e-20,3.1086244689504383e-15,2.593427868821112e-13,4.199292574243006e-21,1.0008350544964886e-07,20273922.877824448,-7.33785943608339e-08,1.7190531026887866e-21,7.43133594005499e-08,18782834.195725814,-7.297608725774515e-25,4.199292574243006e-21,1.0008350544964886e-07,20273922.87782445,7.33785943608339e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1506191186747037e-07,1.1506191186747037e-07,158.02676307630804,19236239.78390064,-9.037486740834943e-08,-2172874.426141519,14890490.931617603,2.0267653015264237e-08,2.0267653015264237e-08,1.1506191186747035e-07,1.1506191186747037e-07,158.02676307629994,19236239.783910677,-9.037486740877661e-08,-2172874.4261517897,14890490.9316071,0.002388572382184218,3.721382197080878e-05,13.0,17085468.426408526,17053296.719639644,17085468.426408555,-32171.70676889643,10.133826507632119,1.0
1.0117638251174796e-20,5.551115123125783e-15,2.5934257683584064e-13,4.199292574237036e-21,1.0008350544960144e-07,20273763.75606499,-7.337859369132987e-08,1.7190531027007247e-21,7.431335940072192e-08,18783092.96154568,0.0,4.199292574237036e-21,1.0008350544960144e-07,20273763.756064985,7.337859369132987e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.150638844688075e-07,1.150638844688075e-07,158.07366315161056,19116698.053589094,-8.536161378877816e-08,-2052270.873333428,15012156.306922236,2.0267653015264237e-08,2.0267653015264237e-08,1.1506388446880749e-07,1.150638844688075e-07,158.07366315160158,19116698.053600524,-8.536161378926423e-08,-2052270.8733451143,15012156.306910295,0.00276516268032726,4.308107741408473e-05,14.0,17086431.726143636,17062238.58819373,17086431.726143565,-24193.137949869037,10.133826507632119,1.0
1.0117638251174798e-20,3.3306690738754696e-15,2.593422599988645e-13,4.1992925742280575e-21,1.000835054495301e-07,20273491.279593408,-7.337859263555616e-08,1.719053102718682e-21,7.431335940098069e-08,18783493.36640269,0.0,4.199292574228058e-21,1.0008350544953012e-07,20273491.2795934,7.337859263555616e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1506675285219191e-07,1.1506675285219191e-07,158.20103902757148,18873043.73616793,-7.509616807256059e-08,-1805378.1787922382,15262287.378583452,2.0267653015264237e-08,2.0267653015264237e-08,1.1506675285219191e-07,1.1506675285219193e-07,158.2010390275688,18873043.73617152,-7.509616807271324e-08,-1805378.1787959076,15262287.3785797,0.0034046446628561975,5.304417035984263e-05,15.0,17088506.822724577,17081517.92221096,17088506.822724573,-6988.900513611734,10.133826507632119,1.0
1.01176382511748e-20,9.992007221626409e-16,2.593421787092297e-13,4.199292574225752e-21,1.0008350544951178e-07,20273414.992082562,-7.337859235552405e-08,1.7190531027232957e-21,7.431335940104717e-08,18783597.660301372,7.297608725628018e-25,4.199292574225751e-21,1.0008350544951178e-07,20273414.992082555,7.337859235552407e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1506747249363514e-07,1.1506747249363514e-07,158.24170093506618,18802153.39625383,-7.210430453133997e-08,-1733429.4556831159,15335294.484887596,2.0267653015264237e-08,2.0267653015264237e-08,1.1506747249363514e-07,1.1506747249363514e-07,158.24170093506788,18802153.396252144,-7.21043045312676e-08,-1733429.4556813762,15335294.484889386,0.003582858573276327,5.582073295621316e-05,16.0,17089128.671241473,17087296.817196593,17089128.671241455,-1831.8540448695421,10.133826507632119,1.0
1.01176382511748e-20,1.9984014443252818e-15,2.59342023861502e-13,4.199292574221365e-21,1.0008350544947694e-07,20273262.08634471,-7.337859181225986e-08,1.719053102732069e-21,7.431335940117359e-08,18783797.752119377,7.297608725590774e-25,4.199292574221365e-21,1.0008350544947694e-07,20273262.08634471,7.337859181225986e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1506882023865865e-07,1.1506882023865865e-07,158.3272353278621,18659280.31650644,-6.606951670723195e-08,-1588312.4363913871,15482655.443723664,2.0267653015264237e-08,2.0267653015264237e-08,1.1506882023865865e-07,1.1506882023865865e-07,158.327235327865,18659280.316501413,-6.606951670701918e-08,-1588312.4363862723,15482655.44372886,0.003939286394116586,6.137385814895422e-05,17.0,17090403.454072297,17099144.510651432,17090403.454072323,8741.056579120457,10.133826507632119,1.0
1.01176382511748e-20,3.219646771412954e-15,2.5934174011919504e-13,4.1992925742133535e-21,1.0008350544941329e-07,20272955.412092637,-7.337859078337595e-08,1.7190531027480932e-21,7.431335940140448e-08,18784168.146105964,0.0,4.1992925742133535e-21,1.0008350544941329e-07,20272955.412092637,7.337859078337595e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1507121388542962e-07,1.1507121388542962e-07,158.5049115164062,18379487.506547436,-5.423801781908549e-08,-1303828.7337053642,15771830.039136697,2.0267653015264237e-08,2.0267653015264237e-08,1.1507121388542962e-07,1.1507121388542962e-07,158.5049115163989,18379487.50655724,-5.423801781950204e-08,-1303828.7337153777,15771830.039126478,0.004652142035797104,7.248010853443636e-05,18.0,17092962.410522033,17122928.065539047,17092962.410522036,29965.655017010868,10.133826507632119,1.0
1.01176382511748e-20,7.771561172376096e-16,2.5934169334513235e-13,4.199292574212032e-21,1.000835054494028e-07,20272901.572102904,-7.337859060942853e-08,1.719053102750737e-21,7.431335940144259e-08,18784229.596328553,0.0,4.199292574212031e-21,1.0008350544940278e-07,20272901.5721029,7.337859060942854e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.150716012318587e-07,1.150716012318587e-07,158.53599087427756,18332052.32694688,-5.223096092077394e-08,-1255572.602164168,15820907.12261853,2.0267653015264237e-08,2.0267653015264237e-08,1.1507160123185871e-07,1.1507160123185871e-07,158.53599087426645,18332052.326964013,-5.223096092149983e-08,-1255572.6021816172,15820907.122600768,0.004777144764368436,7.442764394161756e-05,19.0,17093400.985429812,17127004.105059553,17093400.98542981,33603.11962974444,10.133826507632119,1.0
1.01176382511748e-20,7.771561172376096e-16,2.593416021829646e-13,4.1992925742094565e-21,1.0008350544938233e-07,20272793.862521097,-7.337859026701727e-08,1.7190531027558842e-21,7.431335940151676e-08,18784349.586855408,0.0,4.199292574209458e-21,1.0008350544938235e-07,20272793.862521097,7.337859026701726e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1507234898975738e-07,1.1507234898975738e-07,158.59782416421493,18238872.46396586,-4.828744029342242e-08,-1160759.7878647745,15917352.888236295,2.0267653015264237e-08,2.0267653015264237e-08,1.1507234898975737e-07,1.1507234898975737e-07,158.5978241642124,18238872.463968225,-4.8287440293523765e-08,-1160759.7878672108,15917352.888233788,0.005027150221511101,7.832271475597995e-05,20.0,17094266.095398296,17135044.04129844,17094266.09539831,40777.94590013847,10.133826507632119,1.0
1.0117638251174798e-20,7.771561172376096e-16,2.593414285391087e-13,4.1992925742045635e-21,1.0008350544934346e-07,20272578.40916467,-7.337858960240367e-08,1.7190531027656715e-21,7.431335940165779e-08,18784578.772635944,0.0,4.1992925742045635e-21,1.0008350544934346e-07,20272578.40916467,7.337858960240367e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1507374740370955e-07,1.1507374740370955e-07,158.71921859717807,18059965.38345544,-4.071273044487069e-08,-978651.0010104068,16102663.381434612,2.0267653015264237e-08,2.0267653015264237e-08,1.1507374740370955e-07,1.1507374740370956e-07,158.71921859717153,18059965.38346315,-4.071273044519925e-08,-978651.0010183044,16102663.381426528,0.0055271611357964314,8.611285638470473e-05,21.0,17095936.55180269,17150567.183372006,17095936.55180268,54630.63156931847,10.133826507632119,1.0
1.0117638251174798e-20,7.771561172376096e-16,2.593412827794743e-13,4.199292574200458e-21,1.0008350544931084e-07,20272387.04881759,-7.337858903171951e-08,1.7190531027738822e-21,7.43133594017761e-08,18784771.61366809,0.0,4.199292574200457e-21,1.0008350544931084e-07,20272387.04881759,7.337858903171952e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1507489765773908e-07,1.1507489765773908e-07,158.82355622290865,17909714.691525336,-3.4348699668346105e-08,-825656.1751388386,16258402.341247644,2.0267653015264237e-08,2.0267653015264237e-08,1.1507489765773908e-07,1.150748976577391e-07,158.8235562229045,17909714.69152941,-3.434869966852047e-08,-825656.1751430295,16258402.341243334,0.0059714309554605455,9.303455492702195e-05,22.0,17097342.76995848,17163633.009057455,17097342.76995848,66290.23909897357,10.133826507632119,1.0
1.0117638251174798e-20,3.774758283725532e-15,2.593410116805643e-13,4.199292574192821e-21,1.0008350544925017e-07,20272004.88107507,-7.337858793949419e-08,1.719053102789157e-21,7.43133594019962e-08,18785130.478859693,7.2976087253484265e-25,4.19929257419282e-21,1.0008350544925016e-07,20272004.881075058,7.337858793949419e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1507697797599035e-07,1.1507697797599035e-07,159.02034928553672,17634102.476410657,-2.2669321391842668e-08,-544893.654202614,16544315.16800541,2.0267653015264237e-08,2.0267653015264237e-08,1.1507697797599034e-07,1.1507697797599035e-07,159.02034928553735,17634102.476407982,-2.2669321391730615e-08,-544893.6541999206,16544315.168008119,0.006859970594788774,0.00010687795201165638,23.0,17099914.092071835,17187518.469890423,17099914.092071857,87604.37781857699,10.133826507632119,1.0
1.0117638251174798e-20,8.881784197001252e-16,2.593409237740308e-13,4.199292574190337e-21,1.0008350544923044e-07,20271873.62728707,-7.337858757637984e-08,1.719053102794124e-21,7.431335940206778e-08,18785246.84356636,0.0,4.199292574190337e-21,1.0008350544923044e-07,20271873.62728707,7.337858757637982e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1507763917996862e-07,1.1507763917996863e-07,159.08432554434202,17546303.201258484,-1.894751039159168e-08,-455428.69833698124,16635445.8045845,2.0267653015264237e-08,2.0267653015264237e-08,1.1507763917996863e-07,1.1507763917996863e-07,159.0843255443418,17546303.201259192,-1.8947510391621284e-08,-455428.69833769277,16635445.804583782,0.007165717146552655,0.00011164146591242634,24.0,17100726.18640267,17195060.24398535,17100726.186402664,94334.05758268386,10.133826507632119,1.0
1.01176382511748e-20,9.992007221626409e-16,2.593407552303203e-13,4.199292574185571e-21,1.0008350544919257e-07,20271611.595715865,-7.337858686819387e-08,1.7190531028036567e-21,7.431335940220514e-08,18785469.61471214,7.297608725286875e-25,4.199292574185571e-21,1.0008350544919257e-07,20271611.59571587,7.337858686819387e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.150788860721073e-07,1.150788860721073e-07,159.20644427556138,17381182.811197594,-1.1946398833254617e-08,-287141.416301433,16806899.9785947,2.0267653015264237e-08,2.0267653015264237e-08,1.150788860721073e-07,1.150788860721073e-07,159.20644427554873,17381182.811214767,-1.1946398833983377e-08,-287141.4163189493,16806899.978576835,0.007777210250080417,0.00012116849371396626,25.0,17102239.315573003,17209109.260356344,17102239.315573007,106869.94478333741,10.133826507632119,1.0
1.01176382511748e-20,9.992007221626409e-16,2.593406026457833e-13,4.1992925741812544e-21,1.0008350544915828e-07,20271362.528461628,-7.337858621321318e-08,1.7190531028122895e-21,7.431335940232954e-08,18785670.785599675,-7.297608725250226e-25,4.1992925741812544e-21,1.0008350544915828e-07,20271362.528461624,7.33785862132132e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1507999337152367e-07,1.1507999337152367e-07,159.3158836321675,17235752.88766467,-5.778507693361312e-09,-138888.46136109158,16957975.96494245,2.0267653015264237e-08,2.0267653015264237e-08,1.1507999337152368e-07,1.1507999337152368e-07,159.3158836321683,17235752.887663804,-5.77850769332458e-09,-138888.4613602087,16957975.96494335,0.008360003337644764,0.00013024837689783073,26.0,17103551.10245994,17221284.929508176,17103551.102459937,117733.82704823837,10.133826507632119,1.0
1.01176382511748e-20,1.7208456881689926e-15,2.5934031775183556e-13,4.199292574173269e-21,1.0008350544909485e-07,20270866.60330845,-7.337858495505091e-08,1.7190531028282604e-21,7.431335940255968e-08,18786044.243148647,0.0,4.19929257417327e-21,1.0008350544909485e-07,20270866.603308443,7.33785849550509e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.150820051770264e-07,1.150820051770264e-07,159.51551551687064,16976609.08572495,5.216075080828317e-09,125365.81275876611,17227340.711242426,2.0267653015264237e-08,2.0267653015264237e-08,1.1508200517702638e-07,1.1508200517702638e-07,159.51551551687277,16976609.08572271,5.216075080923949e-09,125365.81276106462,17227340.711244784,0.009525589512773458,0.00014840814326555967,27.0,17105819.093926,17242324.014849346,17105819.093926005,136504.92092334107,10.133826507632119,1.0
1.01176382511748e-20,1.1102230246251565e-15,2.593403110360362e-13,4.199292574173083e-21,1.0008350544909336e-07,20270854.431279927,-7.337858492481238e-08,1.719053102828634e-21,7.431335940256506e-08,18786053.014626898,0.0,4.199292574173083e-21,1.0008350544909336e-07,20270854.431279924,7.337858492481238e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1508205192672771e-07,1.1508205192672771e-07,159.52014646344622,16970679.595530182,5.467693129528645e-09,131413.22269479558,17233506.040919717,2.0267653015264237e-08,2.0267653015264237e-08,1.1508205192672772e-07,1.1508205192672772e-07,159.52014646343662,16970679.59554378,5.4676931289520555e-09,131413.2226809375,17233506.0409056,0.009554289528736873,0.0001488552878832351,28.0,17105869.763738744,17242793.850661203,17105869.76373874,136924.0869224593,10.133826507632119,1.0
1.01176382511748e-20,1.1102230246251565e-15,2.593402976451196e-13,4.1992925741727104e-21,1.000835054490904e-07,20270830.09313294,-7.337858486444058e-08,1.719053102829379e-21,7.43133594025758e-08,18786070.49873458,7.2976087251776795e-25,4.1992925741727104e-21,1.000835054490904e-07,20270830.09313294,7.337858486444058e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1508214503346085e-07,1.1508214503346085e-07,159.52936747912057,16958885.124292564,5.968199480296547e-09,143442.40610105917,17245769.93649463,2.0267653015264237e-08,2.0267653015264237e-08,1.1508214503346084e-07,1.1508214503346084e-07,159.5293674791198,16958885.124293245,5.968199480267406e-09,143442.4061003588,17245769.936493907,0.009611689560663701,0.00014974957711858599,29.0,17105970.363097716,17243726.625927627,17105970.363097705,137756.2628299147,10.133826507632119,1.0
1.01176382511748e-20,1.1102230246251565e-15,2.5934027102422236e-13,4.199292574171971e-21,1.0008350544908452e-07,20270781.4406007,-7.337858474411443e-08,1.7190531028308567e-21,7.431335940259709e-08,18786105.23379261,0.0,4.199292574171971e-21,1.0008350544908452e-07,20270781.440600697,7.337858474411443e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1508232969421411e-07,1.1508232969421411e-07,159.54764712312536,16935551.877975047,6.9583918998982495e-09,167240.60193120688,17270033.0818374,2.0267653015264237e-08,2.0267653015264237e-08,1.1508232969421411e-07,1.1508232969421411e-07,159.54764712312124,16935551.877977908,6.95839189977456e-09,167240.6019282341,17270033.08183432,0.009726489624517358,0.00015153815558928774,30.0,17106168.624495562,17245564.81204307,17106168.624495555,139396.18754751235,10.133826507632119,1.0
