time_s,energy_J,surface_area_m2,GB_area_m2,center_volume_m3,total_volume_m3,f_min,f_max,mirror_error,topology_stop,LEFT_sigma_MPa,LEFT_curvature_term_MPa,LEFT_TJ_term_MPa,LEFT_rTJ_nm,LEFT_kappa_negative_per_um,LEFT_kappa_positive_per_um,LEFT_theta_negative_deg,LEFT_theta_positive_deg,LEFT_root_rate_per_s,LEFT_G_root_eV,LEFT_gb_position_nm,LEFT_neck_radius_nm,RIGHT_sigma_MPa,RIGHT_curvature_term_MPa,RIGHT_TJ_term_MPa,RIGHT_rTJ_nm,RIGHT_kappa_negative_per_um,RIGHT_kappa_positive_per_um,RIGHT_theta_negative_deg,RIGHT_theta_positive_deg,RIGHT_root_rate_per_s,RIGHT_G_root_eV,RIGHT_gb_position_nm,RIGHT_neck_radius_nm,mean_sigma_MPa,mean_rTJ_nm,mean_G_root_eV,LEFT_integrated_hazard,RIGHT_integrated_hazard,survival_probability,delta_ln_Gamma_sites,delta_ln_Gamma_barrier,delta_ln_Gamma_total
1.6463338977058021e-06,6.518360493625723e-13,6.434982624445132e-13,2.4115639998848328e-14,2.3596033547853597e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.765254609153999e-14,False,43.63517507517714,-4.199445769762024,47.83462084493916,61.95258922467519,2.142342760593043,6.2565487789310055,162.63110944612404,161.5865523638664,0.06470640061264257,5.948740282886954,-90.75000000000001,61.95258922467519,43.63517507517712,-4.19944576976204,47.83462084493916,61.95258922467519,6.2565487789310055,2.1423427605930736,161.5865523638664,162.63110944612404,0.06470640061264257,5.948740282886954,90.75000000000001,61.95258922467519,43.63517507517713,,,1.0606164484801121e-07,1.0606164484801134e-07,0.9999998303013826,0.0004156643770405408,0.011697925526779524,0.012113589903820065
2.0940847978767903e-06,6.518358942265476e-13,6.434978742199135e-13,2.4117643509112227e-14,2.359603348677061e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.7208456881689926e-14,False,43.696657904954264,-4.139107950004548,47.835765854958815,61.95516265980887,2.0814498815773037,6.196766018431792,162.67890411353977,161.63421862689057,0.06480555899875383,5.948505338232884,-90.75000000000001,61.95516265980887,43.696657904954314,-4.139107950004495,47.835765854958815,61.95516265980888,6.196766018431712,2.0814498815772775,161.63421862689063,162.67890411353986,0.06480555899875384,5.948505338232884,90.75000000000001,61.95516265980888,43.69665790495429,,,1.3505619309746692e-07,1.3505619309746705e-07,0.9999997839101143,0.00045720229690306055,0.013187650137172472,0.013644852434075531
2.6489873349924943e-06,6.518357456142171e-13,6.434974980095318e-13,2.4119660387688835e-14,2.3596033411087083e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.6542323066914832e-14,False,43.76209178032435,-4.074981599444988,47.837073379769336,61.95775315808715,2.0167389859725353,6.13322421291744,162.7295175377457,161.68469994455754,0.06491100811968466,5.948255521031191,-90.75000000000001,61.95775315808715,43.76209178032437,-4.074981599444965,47.837073379769336,61.95775315808715,6.13322421291744,2.016738985972489,161.68469994455754,162.7295175377458,0.06491100811968466,5.948255521031191,90.75000000000001,61.95775315808715,43.762091780324354,,,1.7104621919744744e-07,1.7104621919744757e-07,0.9999997263260867,0.0004990138911433852,0.014771677809288486,0.015270691700431872
3.3357381587675023e-06,6.518356025614416e-13,6.434971338186751e-13,2.4121690740671574e-14,2.359603331744269e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.5987211554602254e-14,False,43.8318822384068,-4.00667846991742,47.83856070832421,61.96036085362869,1.9478181561149102,6.065538783719928,162.78324156219944,161.7382868979681,0.06502339860614274,5.947989326793617,-90.75000000000001,61.96036085362869,43.83188223840678,-4.0066784699174445,47.83856070832421,61.96036085362869,6.0655387837200445,1.9478181561148442,161.73828689796804,162.78324156219952,0.06502339860614252,5.947989326793618,90.75000000000001,61.96036085362869,43.83188223840679,,,2.156624996252869e-07,2.1566249962528695e-07,0.9999996549400602,0.0005411012899505129,0.016459548122527,0.017000649412477514
4.17720244700225e-06,6.518354651003417e-13,6.434967846675743e-13,2.4123718858019544e-14,2.3596033202728983e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.5432100042289676e-14,False,43.905875912152354,-3.9343567654260676,47.84023267757843,61.96296556825684,1.8748467837232778,5.993866747128857,162.8399394153663,161.7948423187905,0.06514248330936243,5.947707388312848,-90.75000000000001,61.96296556825684,43.90587591215239,-3.9343567654260365,47.840232677578435,61.96296556825684,5.993866747128976,1.8748467837230978,161.79484231879042,162.83993941536647,0.06514248330936243,5.947707388312848,90.75000000000001,61.96296556825684,43.90587591215237,,,2.704274702145263e-07,2.7042747021452624e-07,0.9999995673161413,0.0005831388094997615,0.018247248698575302,0.018830387508075065
5.2052054971187715e-06,6.518353320822261e-13,6.434964316069948e-13,2.4125744516649244e-14,2.3596033062618535e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.4932499681208355e-14,False,43.984431628810164,-3.8576727203092265,47.8421043491194,61.96556701585903,1.7974781454487938,5.91786729516966,162.89986966966123,161.8546238517522,0.06526884235869987,5.947408390182593,-90.75000000000001,61.96556701585903,43.98443162881009,-3.8576727203093006,47.8421043491194,61.96556701585903,5.91786729516966,1.797478145448942,161.8546238517522,162.89986966966123,0.06526884235869987,5.947408390182593,90.75000000000001,61.96556701585903,43.98443162881013,,,3.374590904927798e-07,3.374590904927797e-07,0.999999460065601,0.0006251218387236622,0.020143120195912412,0.020768242034636075
6.487876157980029e-06,6.518351995575194e-13,6.434960628383577e-13,2.4127811463138455e-14,2.3596032887841088e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.4432899320127035e-14,False,44.0698039763339,-3.7744354447636703,47.844239421097576,61.9682213747319,1.7135025859953998,5.835368303531941,162.9647278117514,161.91932344398032,0.06540610548500836,5.947083822945279,-90.75000000000001,61.9682213747319,44.06980397633465,-3.7744354447629584,47.844239421097605,61.96822137473191,5.835368303530756,1.713502585995161,161.91932344398143,162.96472781175154,0.06540610548500975,5.947083822945276,90.75000000000001,61.96822137473191,44.06980397633427,,,4.2126555134712953e-07,4.212655513471304e-07,0.999999325975345,0.0006679569510484359,0.022201118932132093,0.022869075883180528
8.067266991339277e-06,6.518350681957859e-13,6.434956817624878e-13,2.4129892548722862e-14,2.3596032672686896e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.404432126150823e-14,False,44.161504835138714,-3.68513136407023,47.84663619920894,61.970893776074725,1.6234119504928437,5.746850777647616,163.03412187094918,161.98855165655556,0.0655534951600329,5.94673563136154,-90.75000000000001,61.970893776074725,44.16150483513864,-3.6851313640702914,47.84663619920894,61.970893776074725,5.746850777647616,1.6234119504929672,161.98855165655556,163.03412187094906,0.0655534951600329,5.94673563136154,90.75000000000001,61.970893776074725,44.16150483513868,,,5.246837477467125e-07,5.246837477467144e-07,0.999999160506356,0.0007110813729066014,0.024408913672043366,0.025119995044949966
1.0007206438522737e-05,6.518349369961893e-13,6.434952897621854e-13,2.4131984759530454e-14,2.359603240848655e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.354472090042691e-14,False,44.25990737186943,-3.589404783528517,47.849312155397946,61.97358034757678,1.526848647943701,5.651960919113334,163.1083316632431,162.0625900920296,0.06571162535096525,5.946362493101848,-90.75000000000001,61.97358034757678,44.259907371869446,-3.589404783528496,47.84931215539794,61.973580347576785,5.651960919113479,1.5268486479435122,162.06259009202952,163.1083316632433,0.06571162535096527,5.946362493101848,90.75000000000001,61.973580347576785,44.25990737186944,,,6.520069404060005e-07,6.520069404060024e-07,0.9999989567894395,0.0007544325835430922,0.026774888972670777,0.02752932155621387
1.2386068947882618e-05,6.518348048230985e-13,6.434948888296268e-13,2.4134086711660923e-14,2.3596032084599964e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.3322676295501878e-14,False,44.36540612144243,-3.486878371230337,47.852284492672766,61.97627931046895,1.423434311924705,5.550322430535969,163.1876660194045,162.14175091787925,0.06588115049835486,5.945963019094368,-90.75000000000001,61.97627931046895,44.365406121442874,-3.486878371229917,47.852284492672794,61.97627931046896,5.550322430535192,1.423434311924642,162.14175091787996,163.18766601940462,0.0658811504983558,5.945963019094366,90.75000000000001,61.97627931046896,44.36540612144265,,,8.085275008912735e-07,8.085275008912765e-07,0.9999987063568353,0.0007979818525787507,0.02930785258707536,0.03010583443965411
1.500350846155093e-05,6.518346830535606e-13,6.434945185157785e-13,2.4136002641504098e-14,2.3596031728331685e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.2878587085651816e-14,False,44.46765171421705,-3.387601142153808,47.85525285637087,61.97873931336793,1.3233077474629205,5.451894536844695,163.26438160192347,162.21831201548093,0.06604546340596033,5.945576426820116,-90.75000000000001,61.97873931336793,44.46765171421691,-3.3876011421539443,47.85525285637087,61.97873931336793,5.451894536844797,1.3233077474630912,162.21831201548096,163.26438160192342,0.0660454634059601,5.945576426820117,90.75000000000001,61.97873931336793,44.467651714216984,,,9.811824669600824e-07,9.811824669600864e-07,0.9999984301092851,0.0008376737170408248,0.03175913639014844,0.03259681010718927
1.7836080520961298e-05,6.518345700590841e-13,6.434941768680106e-13,2.4137750528992497e-14,2.3596031342887057e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.2545520178264269e-14,False,44.56630160634306,-3.2918865295328748,47.858188135875935,61.980983469191315,1.2267871250103828,5.356985934055367,163.3382631608227,162.2920612289595,0.06620402812137792,5.945203953883622,-90.75000000000001,61.980983469191315,44.56630160634298,-3.291886529532951,47.85818813587593,61.980983469191315,5.35698593405552,1.2267871250103828,162.29206122895945,163.3382631608227,0.06620402812137792,5.945203953883622,90.75000000000001,61.980983469191315,44.56630160634302,,,1.1684855742458656e-06,1.1684855742458694e-06,0.9999981304248289,0.0008738815396019684,0.03412089304470231,0.03499477458430428
2.1043926846558634e-05,6.518344585701822e-13,6.434938431804953e-13,2.4139437271152072e-14,2.3596030906496715e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.2212453270876722e-14,False,44.66671043224327,-3.1945286600106098,47.86123909225388,61.98314904198225,1.1286255074255553,5.260431812595663,163.41333012289783,162.36701396508832,0.06636546234766406,5.944825366274444,-90.75000000000001,61.98314904198225,44.66671043224327,-3.1945286600106098,47.86123909225388,61.98314904198225,5.260431812595663,1.1286255074255553,162.36701396508832,163.41333012289783,0.06636546234766406,5.944825366274444,90.75000000000001,61.98314904198225,44.66671043224327,,,1.3811168506895794e-06,1.3811168506895832e-06,0.9999977902154805,0.0009088202391642662,0.03652142129172993,0.0374302415308942
2.4816432567984203e-05,6.518343434551176e-13,6.4349350284439e-13,2.414113197218439e-14,2.359603039343931e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.2101430968414206e-14,False,44.77314419250405,-3.0913902596521767,47.86453445215623,61.98532475680789,1.0246559123908503,5.158124606913503,163.49275157445965,162.44633969750822,0.06653664058650141,5.944424639783432,-90.75000000000001,61.98532475680789,44.773144192503985,-3.0913902596522322,47.86453445215622,61.98532475680789,5.1581246069136135,1.0246559123908503,162.4463396975081,163.49275157445965,0.06653664058650118,5.944424639783433,90.75000000000001,61.98532475680789,44.77314419250402,,,1.6318038225438941e-06,1.6318038225438975e-06,0.9999973891172923,0.0009439213380032777,0.039062326587320985,0.04000624792532426
2.942560463796267e-05,6.51834219692019e-13,6.434931417227443e-13,2.414289462760593e-14,2.3596029766794335e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.1657341758564144e-14,False,44.89021255728319,-2.9780100366058107,47.868222593888994,61.98758763276925,0.9103871822892532,5.045632890922368,163.57992748624287,162.53344176175133,0.066725002708624,5.943984557925143,-90.75000000000001,61.98758763276925,44.890212557283064,-2.978010036605933,47.86822259388899,61.98758763276925,5.04563289092247,0.9103871822893954,162.53344176175125,163.57992748624278,0.066725002708624,5.943984557925143,90.75000000000001,61.98758763276925,44.89021255728313,,,1.9389167446815565e-06,1.9389167446815595e-06,0.9999968977380206,0.000980427312058295,0.041852774309908476,0.04283320162196677
3.5335730300583075e-05,6.518340804213643e-13,6.434927407773344e-13,2.41447993008071e-14,2.3596028963567256e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.1213252548714081e-14,False,45.024530566694594,-2.8479939367347216,47.87252450342931,61.99003273660362,0.779383153834929,4.916604719634514,163.67973418272462,162.63320296179873,0.06694123971925853,5.943480510798314,-90.75000000000001,61.99003273660362,45.02453056669457,-2.8479939367347424,47.87252450342931,61.99003273660362,4.916604719634514,0.7793831538349701,162.63320296179873,163.67973418272462,0.06694123971925853,5.943480510798314,90.75000000000001,61.99003273660362,45.02453056669458,,,2.333908889481091e-06,2.333908889481094e-06,0.9999962657527491,0.0010198715896207818,0.0450488096170701,0.04606868120669088
4.320435732829488e-05,6.51833918804968e-13,6.434922817624936e-13,2.4146901332931695e-14,2.3596027894624953e-21,3.067866944179008e-20,-2.185127487078322e-36,1.0,1.0824674490095276e-14,False,45.182642317729425,-2.695027002689743,47.87766932041917,61.99273108589713,0.6252896997383393,4.7647643056411475,163.79701502695568,162.75047826792138,0.06719597437528028,5.942888372786383,-90.75000000000001,61.99273108589713,45.18264231772937,-2.6950270026898044,47.87766932041917,61.99273108589713,4.7647643056411475,0.6252896997384614,162.75047826792138,163.7970150269556,0.06719597437528028,5.942888372786383,90.75000000000001,61.99273108589713,45.182642317729396,,,2.8616467436042175e-06,2.8616467436042205e-06,0.9999954213756922,0.0010633994028544313,0.048803406939645376,0.049866806342499806
5.2819393016773175e-05,6.518337469184044e-13,6.434917999471882e-13,2.4149010486185046e-14,2.3596026589076454e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.0658141036401503e-14,False,45.35167867521532,-2.5315703604406044,47.88324903565592,61.99543845844116,0.46066057581013437,4.602480145071074,163.92234748406264,162.87585278278706,0.06746857877301894,5.942256747242823,-90.75000000000001,61.99543845844116,45.3516786752153,-2.5315703604406274,47.88324903565592,61.99543845844116,4.60248014507112,0.46066057581013437,162.87585278278704,163.92234748406264,0.06746857877301894,5.942256747242823,90.75000000000001,61.99543845844116,45.35167867521531,,,3.5090489858511575e-06,3.5090489858511604e-06,0.9999943855373838,0.0011070708685178001,0.05280838470992647,0.05391545557844427
6.448527965239529e-05,6.5183356458288e-13,6.434912957826237e-13,2.415110833623979e-14,2.359602500591254e-21,3.067866944179008e-20,-2.185127487078322e-36,1.0,1.0325074129013956e-14,False,45.529540790301695,-2.3596534186055256,47.88919420890721,61.99813120458102,0.2875320354118062,4.431774801799245,164.05446597035257,163.0080599673313,0.06775576046564522,5.941593724733631,-90.75000000000001,61.99813120458102,45.52954079030193,-2.3596534186053,47.88919420890723,61.99813120458102,4.431774801798645,0.28753203541195504,163.00805996733186,164.0544659703525,0.0677557604656457,5.94159372473363,90.75000000000001,61.99813120458102,45.52954079030181,,,4.297804891818739e-06,4.297804891818745e-06,0.999993123535816,0.0011505045102397195,0.05701244269583802,0.058162947206077745
7.862220177716044e-05,6.51833370558116e-13,6.434907677056552e-13,2.4153189457747114e-14,2.3596023088538796e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.0103029524088925e-14,False,45.714266994099624,-2.181171542660509,47.89543853676013,62.000802362836474,0.10780888121025803,4.25453420411076,164.19233651531155,163.14607314011346,0.06805444498518716,5.940906821230313,-90.75000000000001,62.000802362836474,45.71426699409963,-2.1811715426605014,47.89543853676013,62.000802362836474,4.254534204110744,0.10780888121025803,163.1460731401135,164.19233651531155,0.06805444498518716,5.940906821230313,90.75000000000001,62.000802362836474,45.71426699409963,,,5.257774040922126e-06,5.257774040922135e-06,0.999991587596919,0.001193588078445134,0.061367924023600154,0.06256151210204529
9.574257936840151e-05,6.518331634370592e-13,6.43490214844229e-13,2.4155248901409557e-14,2.359602076802314e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.0103029524088925e-14,False,45.903229860446835,-1.9986636118678238,47.90189347231467,62.00344558388998,-0.07596355036838724,4.073290774104035,164.3345346367992,163.2884677042521,0.06836046873199218,5.9402059515158925,-90.75000000000001,62.00344558388998,45.90322986044674,-1.9986636118679175,47.901893472314654,62.00344558388998,4.073290774104223,-0.07596355036838724,163.28846770425196,164.3345346367992,0.06836046873199218,5.9402059515158925,90.75000000000001,62.00344558388998,45.903229860446785,,,6.425511456879467e-06,6.425511456879476e-06,0.9999897192345164,0.0012362192156468146,0.06581196156251225,0.06704818077815906
0.00011646696999985181,6.518329416851324e-13,6.434896372310064e-13,2.415728120343314e-14,2.3596017961006017e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.021405182655144e-14,False,46.09323589529632,-1.8152158797811,47.90845177507741,62.006053859178245,-0.26068532972647135,3.891117089288671,164.4792604153255,163.4334503414522,0.06866872571188742,5.9395030240858535,-90.75000000000001,62.006053859178245,46.09323589529633,-1.8152158797810698,47.90845177507741,62.00605385917826,3.891117089288561,-0.2606853297264214,163.43345034145227,164.47926041532548,0.06866872571188745,5.9395030240858535,90.75000000000001,62.00605385917826,46.093235895296324,,,7.845434733663426e-06,7.845434733663436e-06,0.9999874473832109,0.0012782849493263504,0.07026904655555763,0.07154733150488397
0.00014154809597529352,6.518327036044706e-13,6.434890357353127e-13,2.4159280249407777e-14,2.359601456653279e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.021405182655144e-14,False,46.28076866710575,-1.6342270597782929,47.91499572688404,62.0086193463106,-0.4429374876011144,3.7113916071577,164.6244560856851,163.5789775942725,0.0689735492211727,5.938811016222232,-90.75000000000001,62.0086193463106,46.280768667105676,-1.6342270597783595,47.91499572688403,62.0086193463106,3.7113916071578332,-0.4429374876011144,163.57897759427246,164.6244560856851,0.0689735492211727,5.938811016222232,90.75000000000001,62.0086193463106,46.28076866710571,,,9.571546352234657e-06,9.571546352234667e-06,0.9999846856431024,0.0013196588781754332,0.0746568933406042,0.07597655221877964
0.00017190181165444517,6.518324472803769e-13,6.434884119343497e-13,2.4161239205386537e-14,2.359601046197962e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.0436096431476471e-14,False,46.462261293022166,-1.4591448620551066,47.921406155077285,62.0111332807502,-0.6192476376932943,3.5375373618035075,164.76794761264114,163.72289688239266,0.06926914713813634,5.938142960476272,-90.75000000000001,62.0111332807502,46.46226129302211,-1.4591448620551664,47.92140615507728,62.0111332807502,3.537537361803627,-0.6192476376932943,163.72289688239258,164.76794761264114,0.06926914713813634,5.938142960476272,90.75000000000001,62.0111332807502,46.46226129302214,,,1.1669636102239537e-05,1.1669636102239548e-05,0.9999813287565462,0.0013601997498784303,0.07889286580745018,0.08025306555732861
0.0002086462690452256,6.518321705172149e-13,6.434877679782144e-13,2.4163150404671242e-14,2.359600549791633e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.0547118733938987e-14,False,46.63434757768064,-1.2932229777617272,47.92757055544239,62.01358583065778,-0.7863347065729153,3.37278066209637,164.90757994995772,163.8630818697634,0.06955000957098409,5.937511030706748,-90.75000000000001,62.01358583065778,46.63434757768026,-1.2932229777620978,47.92757055544235,62.01358583065778,3.372780662096401,-0.786334706572205,163.86308186976333,164.9075799499572,0.06955000957098309,5.93751103070675,90.75000000000001,62.01358583065778,46.63434757768045,,,1.422005339660071e-05,1.4220053396600702e-05,0.9999772481733922,0.0013997491223820548,0.08289977259759115,0.08429952171997321
