design_id,time_s,energy_J,surface_area_m2,GB_area_m2,center_volume_m3,total_volume_m3,f_min,f_max,mirror_error,topology_stop,LEFT_sigma_MPa,LEFT_curvature_term_MPa,LEFT_TJ_term_MPa,LEFT_rTJ_nm,LEFT_kappa_negative_per_um,LEFT_kappa_positive_per_um,LEFT_theta_negative_deg,LEFT_theta_positive_deg,LEFT_root_rate_per_s,LEFT_G_root_eV,LEFT_gb_position_nm,LEFT_neck_radius_nm,RIGHT_sigma_MPa,RIGHT_curvature_term_MPa,RIGHT_TJ_term_MPa,RIGHT_rTJ_nm,RIGHT_kappa_negative_per_um,RIGHT_kappa_positive_per_um,RIGHT_theta_negative_deg,RIGHT_theta_positive_deg,RIGHT_root_rate_per_s,RIGHT_G_root_eV,RIGHT_gb_position_nm,RIGHT_neck_radius_nm,mean_sigma_MPa,delta_ln_Gamma_sites,delta_ln_Gamma_barrier,delta_ln_Gamma_total,LEFT_integrated_hazard,RIGHT_integrated_hazard,survival_probability
Ro150_q0.55_L45W_r0.75_th160_kc+10_ko+10,0.015257496261809927,6.518047130299782e-13,6.434758515152914e-13,2.41511638851368e-14,2.359408246041662e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.765254609153999e-14,False,47.56412278084305,-0.41737788692203487,47.981500667765076,61.99820250412091,-1.6430830553739504,2.4778388292180202,165.54575824018502,164.71968372290408,0.07104326166127178,5.9341216746484395,-90.75000000000001,61.99820250412091,47.564122780843235,-0.41737788692184885,47.98150066776508,61.998202504120925,2.477838829218016,-1.643083055374318,164.71968372290428,165.54575824018542,0.07104326166127233,5.934121674648439,90.75000000000001,61.998202504120925,47.56412278084314,0.001151654536821496,0.10439082185532271,0.1055424763921442,0.0010814647113153088,0.0010814647113153001,0.9982711526431818
Ro150_q0.55_L45W_r0.75_th160_kc+10_ko+10,0.01821547250615098,6.518008393039926e-13,6.434756010312317e-13,2.4145115473357967e-14,2.3593718650635842e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,2.836619827917275e-14,False,47.614428014248446,-0.3714770622625537,47.985905076511,61.99043861039806,-1.6860829656458092,2.4290370901709166,165.49869623100477,164.70712400176382,0.07111647529388332,5.933939479253682,-90.75000000000001,61.99043861039806,47.61442801424906,-0.37147706226198024,47.98590507651104,61.990438610398044,2.4290370901706573,-1.6860829656466967,164.70712400176387,165.49869623100568,0.07111647529388433,5.933939479253679,90.75000000000001,61.990438610398044,47.61442801424875,0.0010264189722854248,0.10554607675800315,0.10657249573028857,0.0012917172737228696,0.0012917172737228633,0.9979353866143694
Ro150_q0.55_L45W_r0.75_th160_kc+10_ko+10,0.021703889642057016,6.517964486441806e-13,6.434753222079416e-13,2.4138260956970638e-14,2.359329373302828e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,2.90878432451791e-14,False,47.675056591145825,-0.3160541039856641,47.991110695131496,61.98163880492336,-1.738322976230887,2.370431184202215,165.44927519355423,164.69689196586543,0.07120538033329504,5.933720054576504,-90.75000000000001,61.98163880492336,47.6750565911463,-0.3160541039852056,47.99111069513151,61.98163880492336,2.370431184201714,-1.7383229762313028,164.696891965866,165.44927519355448,0.0712053803332958,5.9337200545765025,90.75000000000001,61.98163880492336,47.67505659114606,0.0008844546578538147,0.10693739312148176,0.10782184777933558,0.0015399562737147664,0.0015399562737147634,0.9975391029461407
Ro150_q0.55_L45W_r0.75_th160_kc+10_ko+10,0.025817537715532107,6.517914689530063e-13,6.434749889922223e-13,2.413053655154729e-14,2.3592797818839813e-21,3.067866944179007e-20,-2.185127487078322e-36,1.0,8.310019339319297e-14,False,47.746291409939914,-0.2509035432949655,47.997194953234875,61.97172074130591,-1.799941777604228,2.301748864194159,165.39740242787815,164.689557913016,0.07131036235226958,5.933462466895918,-90.75000000000001,61.97172074130591,47.746291409942714,-0.25090354329223524,47.99719495323495,61.97172074130599,2.301748864189046,-1.7999417776045754,164.68955791302068,165.39740242787835,0.07131036235227448,5.933462466895907,90.75000000000001,61.97172074130599,47.746291409941314,0.0007244256973658951,0.10857069143435458,0.10929511713172048,0.001833086078883939,0.0018330860788839476,0.9970713591338045
Ro150_q0.55_L45W_r0.75_th160_kc+10_ko+10,0.03045909605757207,6.517860582173653e-13,6.43475036132899e-13,2.4122237077421463e-14,2.3592244286035183e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,5.367928324062632e-14,False,47.824890590132405,-0.17904770081952795,48.003938290951936,61.96106252563962,-1.8680061763846716,2.2261015780237274,165.3451190272438,164.6857686267156,0.07142657765483416,5.933178528001696,-90.75000000000001,61.96106252563962,47.82489059013103,-0.17904770082087954,48.00393829095191,61.961062525639605,2.2261015780257307,-1.8680061763839717,164.68576862671438,165.3451190272436,0.07142657765483211,5.933178528001701,90.75000000000001,61.961062525639605,47.824890590131716,0.0005524257565649814,0.11037107612594474,0.11092350188250973,0.002164346996187554,0.0021643469961875692,0.9965430339200984
Ro150_q0.55_L45W_r0.75_th160_kc+10_ko+10,0.035450991001015085,6.517804410780468e-13,6.434750457421979e-13,2.411374310534222e-14,2.359165539579977e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,6.572520305780927e-14,False,47.906545283697355,-0.10447319971750316,48.011018483414865,61.95015263631978,-1.9386724042505343,2.147618803685541,165.29446106889424,164.68555057313566,0.07154755691654568,5.932883859850884,-90.75000000000001,61.95015263631978,47.90654528370304,-0.10447319971194537,48.01101848341499,61.95015263631987,2.1476188036774637,-1.938672404253573,164.68555057314111,165.29446106889603,0.0715475569165547,5.932883859850865,90.75000000000001,61.95015263631987,47.9065452837002,0.00037633371624860705,0.11223949231920145,0.11261582603545006,0.00252120292589256,0.002521202925892593,0.9959742006633915
Ro150_q0.55_L45W_r0.75_th160_kc+10_ko+10,0.04080110281092151,6.517746148928581e-13,6.434749645563508e-13,2.410507313168367e-14,2.3591030949300696e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,5.1736392947532295e-14,False,47.99050710936966,-0.027892113834732328,48.018399223204376,61.93901470397387,-2.011061696883843,2.0668459245533075,165.24499851475113,164.6886537460384,0.07167210987981323,5.932581193166477,-90.75000000000001,61.93901470397387,47.990507109365936,-0.02789211383833736,48.01839922320428,61.93901470397384,2.066845924558183,-2.0110616968815087,164.68865374603584,165.24499851474894,0.07167210987980761,5.93258119316649,90.75000000000001,61.93901470397384,47.9905071093678,0.00019652893403721946,0.11415862519016991,0.11435515412420713,0.0029043235412615914,0.0029043235412616335,0.9953638625511539
Ro150_q0.55_L45W_r0.75_th160_kc+10_ko+10,0.046531779163274556,6.517685631162232e-13,6.434747743557073e-13,2.409622019553497e-14,2.3590369102054005e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.159627949220976e-13,False,48.0762361087146,0.050172051194053144,48.02606405752055,61.9276396607375,-2.0847959618755665,1.98445185948746,165.19634308731617,164.69460123648798,0.07179934713267501,5.932272497564076,-90.75000000000001,61.9276396607375,48.076236108710255,0.05017205118988535,48.02606405752037,61.92763966073748,1.984451859488991,-2.0847959618687617,164.69460123648696,165.1963430873105,0.07179934713266788,5.932272497564092,90.75000000000001,61.92763966073748,48.07623610871243,1.2862985736929382e-05,0.11611598590491162,0.11612884889064855,0.003315417784231143,0.0033154177842311485,0.9947093764534362
Ro150_q0.55_L45W_r0.75_th160_kc+10_ko+10,0.05,6.517649833250849e-13,6.434746087447583e-13,2.4091053921592168e-14,2.358997179415805e-21,3.067866944179008e-20,-2.185127487078322e-36,1.0,2.015054789694659e-14,False,48.12616429126991,0.09557555185234837,48.03058873941756,61.92100060492227,-2.12761708639754,1.9364659826928434,165.16864158990168,164.6992388134751,0.07187346362784054,5.932092873217468,-90.75000000000001,61.92100060492227,48.126164291270314,0.09557555185273639,48.030588739417574,61.921000604922256,1.9364659826933768,-2.1276170863988497,164.69923881347432,165.1686415899027,0.07187346362784103,5.932092873217467,90.75000000000001,61.921000604922256,48.126164291270115,-9.434942785678043e-05,0.11725493844180271,0.11716058901394592,0.003564562302206409,0.003564562302206403,0.9943129332550105
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,0.0,9.12450827457053e-13,9.038139476688705e-13,2.3228055031723258e-14,2.2334903257746697e-21,5.114721531215728e-20,-3.4182575278563895e-37,1.0,4.8183679268731794e-14,False,43.811589009412195,-4.898840713246906,48.7104297226591,60.801807347391644,3.047432882537969,6.750248543955841,162.14743306109355,161.19566678447467,0.0637762741657021,5.948066701888132,-89.10000000000001,60.801807347391644,43.811589009412096,-4.898840713247012,48.7104297226591,60.801807347391644,6.750248543955841,3.047432882538182,161.19566678447467,162.14743306109344,0.06377627416570165,5.948066701888133,89.10000000000001,60.801807347391644,43.811589009412145,0.0,0.0,0.0,0.0,0.0,1.0
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,6.281435159691506e-08,9.124504784168415e-13,9.038133674475906e-13,2.3230472779791074e-14,2.2334903250305494e-21,5.114721531215728e-20,-3.4182575278563895e-37,1.0,4.2743586448068527e-14,False,43.861844134834904,-4.848857553780642,48.71070168861554,60.80497161635282,2.9969865235446553,6.700728584016629,162.18848455826264,161.23657550427498,0.06385711507805131,5.947875127198852,-89.10000000000001,60.80497161635282,43.86184413483496,-4.848857553780596,48.71070168861555,60.80497161635282,6.700728584016615,2.996986523544578,161.23657550427504,162.18848455826273,0.06385711507805131,5.947875127198852,89.10000000000001,60.80497161635282,43.86184413483493,5.2040996215016936e-05,0.0012147266362771577,0.0012667676324921745,4.008604293731521e-09,4.008604293731507e-09,0.9999999935862331
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,1.2568603244400256e-07,9.12450225080945e-13,9.03812929820841e-13,2.3232387371955955e-14,2.2334903242858935e-21,5.114721531215728e-20,-3.4182575278563895e-37,1.0,4.007905118896815e-14,False,43.902851522332526,-4.8081188705598406,48.710970392892364,60.80747725463142,2.955878453888719,6.660359287230961,162.22183327336379,161.2698193448305,0.06392303453228262,5.947718906368031,-89.10000000000001,60.80747725463142,43.90285152233262,-4.808118870559749,48.710970392892364,60.80747725463142,6.660359287230961,2.9558784538885363,161.2698193448305,162.22183327336384,0.06392303453228262,5.947718906368031,89.10000000000001,60.80747725463142,43.90285152233257,9.324793353475713e-05,0.00220528340059891,0.0022985313341336673,8.025480686178525e-09,8.02548068617851e-09,0.999999987159231
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,2.0371167446587071e-07,9.124499883031504e-13,9.03812502562675e-13,2.3234302047119105e-14,2.2334903233614937e-21,5.114721531215728e-20,-3.4182575278563895e-37,1.0,3.963496197911809e-14,False,43.945135812960636,-4.766159913350045,48.71129572631068,60.809982898280346,2.913544048757364,6.618775777942728,162.25607184660217,161.3039562007082,0.06399095712247002,5.947557916054575,-89.10000000000001,60.809982898280346,43.9451358129605,-4.7661599133501795,48.711295726310674,60.809982898280346,6.618775777942904,2.9135440487574553,161.30395620070811,162.25607184660214,0.06399095712246979,5.947557916054576,89.10000000000001,60.809982898280346,43.94513581296057,0.00013445326122580898,0.0032260822476263443,0.003360535508852153,1.3015766347399504e-08,1.3015766347399481e-08,0.999999979174774
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,3.00403550343966e-07,9.124497666491453e-13,9.038120814798817e-13,2.3236211674744007e-14,2.2334903222154955e-21,5.114721531215727e-20,-3.4182575278563895e-37,1.0,3.8968828164342995e-14,False,43.988756568448075,-4.722928135003549,48.71168470345162,60.8124818336262,2.869929022019695,6.575927247987403,162.29123068184956,161.3390140337399,0.06406097055668239,5.947391938279901,-89.10000000000001,60.8124818336262,43.9887565684475,-4.722928135004102,48.7116847034516,60.81248183362619,6.575927247987923,2.8699290220202816,161.33901403373943,162.29123068184907,0.06406097055668167,5.947391938279903,89.10000000000001,60.81248183362619,43.98875656844778,0.00017554657982795033,0.004278505324409602,0.004454051904237552,1.920655689595122e-08,1.920655689595115e-08,0.9999999692695094
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,4.205999577666909e-07,9.124495579449841e-13,9.038116612629067e-13,2.3238123060126638e-14,2.233490320790415e-21,5.114721531215727e-20,-3.4182575278563895e-37,1.0,3.785860513971784e-14,False,44.03405086651702,-4.678096048174571,48.71214691469158,60.81498296634568,2.8247023508600786,6.531489745489063,162.32756255734827,161.3752435908372,0.0641336082423668,5.947219700922845,-89.10000000000001,60.81498296634568,44.034050866517006,-4.678096048174576,48.71214691469158,60.81498296634568,6.531489745489182,2.8247023508599716,161.3752435908371,162.3275625573484,0.0641336082423668,5.947219700922845,89.10000000000001,60.81498296634568,44.03405086651701,0.00021667434194881446,0.0053706188294136425,0.005587293171362457,2.6910820807308787e-08,2.6910820807308674e-08,0.9999999569426876
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,5.702499221883538e-07,9.124493607451537e-13,9.038112380805418e-13,2.3240041045986015e-14,2.2334903190156956e-21,5.1147215312157264e-20,-3.4182575278563895e-37,1.0,3.6637359812630166e-14,False,44.08134098278865,-4.63135184623257,48.71269282902123,60.81749263268928,2.7775493005039964,6.485154391961142,162.3653046877788,161.4128807974566,0.06420937916545176,5.947039991736917,-89.10000000000001,60.81749263268928,44.08134098278931,-4.63135184623195,48.71269282902126,60.817492632689294,6.485154391960471,2.7775493005034293,161.4128807974572,162.36530468777931,0.06420937916545268,5.947039991736914,89.10000000000001,60.817492632689294,44.08134098278898,0.00025794072794656074,0.006510109310920691,0.006768050038867252,3.651408255698377e-08,3.6514082556983725e-08,0.9999999415774696
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,7.566186867396814e-07,9.124491740516731e-13,9.038108092370288e-13,2.3241968373896946e-14,2.2334903168052697e-21,5.1147215312157276e-20,-3.4182575278563895e-37,1.0,3.5638159090467525e-14,False,44.130930146667616,-4.582403591216121,48.71333373788373,60.82001441870266,2.728175447649876,6.436631734782365,162.40467594236713,161.4521436394093,0.06428876115555174,5.946851674581297,-89.10000000000001,60.82001441870266,44.13093014666713,-4.582403591216579,48.71333373788371,60.82001441870266,6.436631734783212,2.7281754476499454,161.45214363940866,162.4046759423671,0.06428876115555081,5.946851674581299,89.10000000000001,60.82001441870266,44.130930146667374,0.00029940468219676595,0.00770418075039603,0.008003585432592795,4.8488102386368054e-08,4.848810238636801e-08,0.9999999224190392
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,9.886047058920728e-07,9.12448997051652e-13,9.03810372778504e-13,2.3243906587166692e-14,2.233490314053781e-21,5.1147215312157276e-20,-3.4182575278563895e-37,1.0,3.4861002973229915e-14,False,44.183121909997645,-4.530959987800104,48.714081897797755,60.8225503420717,2.676287184183292,6.385632791416916,162.4458930988205,161.49324820289664,0.0643722321381322,5.946653616034412,-89.10000000000001,60.8225503420717,44.18312190999773,-4.530959987800027,48.714081897797755,60.8225503420717,6.3856327914167625,2.676287184183292,161.49324820289678,162.4458930988205,0.0643722321381322,5.946653616034412,89.10000000000001,60.8225503420717,44.18312190999769,0.00034109935337361166,0.008960019887331843,0.009301119240705454,6.341187821356519e-08,6.341187821356504e-08,0.999999898541
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,1.2771281561208226e-06,9.12448828976034e-13,9.038099272465047e-13,2.3245856644497526e-14,2.23349031063196e-21,5.114721531215727e-20,-3.4182575278563895e-37,1.0,3.4083846855992306e-14,False,44.238233821602286,-4.476716821239087,48.714950642841366,60.82510165529821,2.6215780570991907,6.331855585378984,162.48918226579937,161.53642009346422,0.06446029228117738,5.946444633940963,-89.10000000000001,60.82510165529821,44.238233821602236,-4.476716821239138,48.714950642841366,60.82510165529821,6.331855585378918,2.6215780570993577,161.53642009346424,162.48918226579926,0.06446029228117738,5.946444633940963,89.10000000000001,60.82510165529821,44.238233821602265,0.0003830453044050896,0.010285122469365221,0.010668167773770311,8.199748043713462e-08,8.199748043713447e-08,0.9999998688040399
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,1.6355896782127684e-06,9.124486690360216e-13,9.038094715194348e-13,2.324781920241388e-14,2.2334903063811747e-21,5.1147215312157276e-20,-3.4182575278563895e-37,1.0,3.341771304121721e-14,False,44.29660369466483,-4.419350727192751,48.71595442185759,60.82766921534026,2.5637225961993297,6.274978858186172,162.53478412266765,161.58189983512707,0.06455347429873275,5.946223474312645,-89.10000000000001,60.82766921534026,44.296603694664846,-4.419350727192745,48.71595442185759,60.82766921534026,6.27497885818616,2.5637225961993297,161.58189983512716,162.53478412266765,0.06455347429873275,5.946223474312645,89.10000000000001,60.82766921534026,44.29660369466484,0.00042525659189230215,0.011687439719085646,0.012112696310977947,1.0512071600665941e-07,1.0512071600665926e-07,0.9999998318068686
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,2.0804135822506586e-06,9.12448516397108e-13,9.038090046767345e-13,2.324979471844579e-14,2.233490301106981e-21,5.1147215312157276e-20,-3.4182575278563895e-37,1.0,3.241851231905457e-14,False,44.35859148677651,-4.358517286560586,48.7171087733371,60.83025361867636,2.502374463103611,6.214660110017559,162.58295557156478,161.6299446450299,0.06465234676678172,5.945988805036386,-89.10000000000001,60.83025361867636,44.358591486776426,-4.358517286560675,48.7171087733371,60.83025361867636,6.214660110017551,2.502374463103799,161.62994464502992,162.58295557156464,0.06465234676678125,5.945988805036387,89.10000000000001,60.83025361867636,44.35859148677647,0.00046774298778470163,0.013175418228453934,0.013643161216238636,1.33857634882051e-07,1.3385763488205077e-07,0.9999997858278071
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,2.631695412310854e-06,9.124483701702627e-13,9.038085259087579e-13,2.3251783480984365e-14,2.2334902945714486e-21,5.114721531215727e-20,-3.4182575278563895e-37,1.0,3.141931159689193e-14,False,44.424579168167035,-4.293851096037749,48.718430264204784,60.832855240413785,2.437166388201207,6.150535803874291,162.63396993413463,161.68082847032565,0.06475751426192163,5.9457392173354995,-89.10000000000001,60.832855240413785,44.42457916816728,-4.293851096037524,48.7184302642048,60.832855240413785,6.150535803874309,2.4371663882007395,161.68082847032565,162.633969934135,0.06475751426192207,5.945739217335499,89.10000000000001,60.832855240413785,44.424579168167156,0.0005105106231382003,0.014757990694023409,0.015268501317161608,1.6952828738992057e-07,1.6952828738992033e-07,0.9999997287547769
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,3.313975555241535e-06,9.12448229411777e-13,9.03808034571842e-13,2.3253785610059282e-14,2.2334902864839956e-21,5.1147215312157276e-20,-3.4182575278563895e-37,1.0,3.0753177782116836e-14,False,44.4949706505709,-4.224965796423253,48.71993644699415,60.83547423535153,2.3677098780768797,6.0822217147696245,162.68811719457634,161.73484177705552,0.06486961759366992,5.945473227123822,-89.10000000000001,60.83547423535153,44.494970650570814,-4.224965796423331,48.71993644699414,60.83547423535153,6.08222171476959,2.367709878077071,161.73484177705558,162.68811719457617,0.06486961759366992,5.945473227123822,89.10000000000001,60.83547423535153,44.494970650570856,0.0005535620063442136,0.01644456733067005,0.016998129337014264,2.1374929641498418e-07,2.137492964149841e-07,0.9999996580011842
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,4.147273390476322e-06,9.124480945453028e-13,9.038075357945726e-13,2.3255779822948648e-14,2.2334902766076643e-21,5.1147215312157276e-20,-3.4182575278563895e-37,1.0,3.008704396734174e-14,False,44.56937602576855,-4.152250724977221,48.72162675074577,60.83808276301153,2.2943981109545812,6.010103338999861,162.74508067231193,161.79166924302595,0.0649880362297442,5.945192354029658,-89.10000000000001,60.83808276301153,44.56937602576886,-4.152250724976925,48.72162675074579,60.83808276301153,6.01010333899923,2.2943981109546194,161.7916692430265,162.74508067231193,0.06498803622974489,5.945192354029656,89.10000000000001,60.83808276301153,44.569376025768705,0.0005964394848161824,0.01822551255980096,0.01882195204461714,2.678543473248438e-07,2.67854347324844e-07,0.9999995714331361
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,5.163772014170188e-06,9.124479641444345e-13,9.038070291702203e-13,2.3257770026159616e-14,2.2334902645613566e-21,5.114721531215728e-20,-3.4182575278563895e-37,1.0,2.930988785010413e-14,False,44.6482691470816,-4.0752492062862125,48.72351835336781,60.84068593431391,2.2167707866888486,5.933727625883575,162.8052100417368,161.85165952173892,0.06511352762326184,5.944894858692267,-89.10000000000001,60.84068593431391,44.648269147081535,-4.0752492062862755,48.72351835336781,60.84068593431391,5.933727625883575,2.216770786688976,161.85165952173892,162.80521004173673,0.06511352762326184,5.944894858692267,89.10000000000001,60.84068593431391,44.648269147081564,0.0006392270858190875,0.020111855227786458,0.020751082313605545,3.3397837762334395e-07,3.3397837762334453e-07,0.9999994656347386
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,6.436027759519793e-06,9.12447833787363e-13,9.038065022838264e-13,2.3259807893571213e-14,2.2334902494856547e-21,5.114721531215728e-20,-3.4182575278563895e-37,1.0,2.853273173286652e-14,False,44.734262419886555,-3.991421978303001,48.72568439818956,60.84335133463429,2.1322680193531127,5.850575937252889,162.8704730629956,161.91677519363333,0.06525025017095669,5.944570962080702,-89.10000000000001,60.84335133463429,44.73426241988647,-3.9914219783030838,48.72568439818956,60.84335133463429,5.850575937252901,2.1322680193532673,161.91677519363333,162.87047306299547,0.06525025017095669,5.944570962080702,89.10000000000001,60.84335133463429,44.73426241988651,0.0006830356309763878,0.022165601695790797,0.022848637326767184,4.1690641026543084e-07,4.169064102654314e-07,0.999999332949966
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,8.002963810138506e-06,9.12447704562653e-13,9.038059645949372e-13,2.3261860352314973e-14,2.233490230919861e-21,5.1147215312157276e-20,-3.4182575278563895e-37,1.0,2.731148640577885e-14,False,44.82661148056647,-3.9015059450847485,48.728117425651206,60.8460357014679,2.0416323268408108,5.761379563328687,162.94028505057824,161.9864318226031,0.06539702729199391,5.94422355749148,-89.10000000000001,60.8460357014679,44.82661148056642,-3.901505945084792,48.728117425651206,60.8460357014679,5.76137956332884,2.0416323268407433,161.98643182260295,162.94028505057827,0.06539702729199391,5.94422355749148,89.10000000000001,60.8460357014679,44.82661148056644,0.0007271539702896499,0.024368406302592984,0.025095560272882633,5.192643747513724e-07,5.19264374751373e-07,0.9999991691773455
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,9.927620911765202e-06,9.124475755213892e-13,9.038054176471018e-13,2.326392395608347e-14,2.2334902081176526e-21,5.114721531215728e-20,-3.4182575278563895e-37,1.0,2.609024107869118e-14,False,44.925665599712886,-3.8051691008095307,48.73083470052243,60.84873452525242,1.9445283553151518,5.66580984630391,163.01491055413743,162.0608922575153,0.06555442801058473,5.943851424300136,-89.10000000000001,60.84873452525242,44.925665599712964,-3.8051691008094517,48.73083470052243,60.84873452525242,5.665809846303752,1.9445283553151518,162.0608922575154,163.01491055413743,0.06555442801058495,5.943851424300135,89.10000000000001,60.84873452525242,44.92566559971293,0.0007715079516469674,0.026728008719110453,0.02749951667075742,6.452826989596017e-07,6.452826989596025e-07,0.9999989675482146
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,1.2287699833726437e-05,9.124474455521723e-13,9.038048615000553e-13,2.3265997335119573e-14,2.233490180159253e-21,5.114721531215727e-20,-3.4182575278563895e-37,1.0,2.5701663020072374e-14,False,45.0318196861186,-3.7020342166195555,48.73385390273816,60.85144601278711,1.8405757226047414,5.56349271063437,163.09466179768796,162.14046806069604,0.06572309985631719,5.943453184158824,-89.10000000000001,60.85144601278711,45.0318196861186,-3.7020342166195555,48.73385390273816,60.85144601278711,5.56349271063437,1.8405757226047414,162.14046806069604,163.09466179768796,0.06572309985631719,5.943453184158824,89.10000000000001,60.85144601278711,45.0318196861186,0.0008160680751103439,0.02925314870029875,0.030069216775409094,8.001953621825287e-07,8.001953621825297e-07,0.9999987196882401
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,1.4881369585726803e-05,9.124473259698166e-13,9.038043483712626e-13,2.326788539671676e-14,2.233490149436227e-21,5.114721531215727e-20,-3.4182575278563895e-37,1.0,2.5202062658991053e-14,False,45.134556534025755,-3.602310307335035,48.73686684136079,60.853915044006825,1.740065282429298,5.464555332240772,163.1716793668419,162.2173190607162,0.06588635465325683,5.943068320187953,-89.10000000000001,60.853915044006825,45.13455653402553,-3.602310307335257,48.736866841360786,60.85391504400681,5.464555332241385,1.7400652824291285,162.21731906071565,163.17167936684191,0.06588635465325658,5.943068320187954,89.10000000000001,60.85391504400681,45.13455653402564,0.0008566419857189071,0.03169347376890351,0.03255011575462242,9.70871092801904e-07,9.708710928019046e-07,0.9999984466074581
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,1.768520997850579e-05,9.124472151217609e-13,9.038038737569969e-13,2.326960669046197e-14,2.233490116226275e-21,5.114721531215727e-20,-3.4182575278563895e-37,1.0,2.481348460037225e-14,False,45.23357470514644,-3.5062700218829645,48.73984472702939,60.856165904460845,1.6432733434546,5.369266700311329,163.2457798908907,162.29126509080322,0.06604372804261331,5.942697902817361,-89.10000000000001,60.856165904460845,45.2335747051469,-3.5062700218825205,48.73984472702942,60.856165904460845,5.36926670031036,1.6432733434546816,162.291265090804,163.24577989089062,0.06604372804261402,5.942697902817359,89.10000000000001,60.856165904460845,45.233574705146665,0.0008936292333935724,0.03404219660013474,0.03493582583352831,1.15582654024458e-06,1.1558265402445813e-06,0.9999981506792456
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,2.0857306286280532e-05,9.124471058514318e-13,9.038034086168982e-13,2.3271266941223003e-14,2.2334900786574685e-21,5.1147215312157276e-20,-3.4182575278563895e-37,1.0,2.4147350785597155e-14,False,45.33427190852217,-3.408667004283268,48.74293891280544,60.85833686280502,1.544914775057139,5.272419233509397,163.3210123777407,162.3663500233722,0.06620380966407104,5.942321722001093,-89.10000000000001,60.85833686280502,45.33427190852221,-3.4086670042832377,48.74293891280544,60.85833686280502,5.2724192335093365,1.544914775057139,162.36635002337223,163.3210123777407,0.06620380966407104,5.942321722001093,89.10000000000001,60.85833686280502,45.33427190852219,0.0009293021942166316,0.03642746398223458,0.03735676617645121,1.3655775032804174e-06,1.3655775032804197e-06,0.9999978150783817
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,2.4583302212169015e-05,9.124469931457382e-13,9.03802933222812e-13,2.3272934106866533e-14,2.233490034532164e-21,5.114721531215728e-20,-3.4182575278563895e-37,1.0,2.348121697082206e-14,False,45.44091374058791,-3.305365793384615,48.74627953397252,60.8605167851849,1.4408255120772906,5.16990607469194,163.4005444446465,162.44573966392005,0.06637339595708032,5.9419239006025695,-89.10000000000001,60.8605167851849,45.440913740587916,-3.30536579338461,48.74627953397252,60.8605167851849,5.16990607469194,1.44082551207728,162.44573966392005,163.40054444464647,0.06637339595708032,5.9419239006025695,89.10000000000001,60.8605167851849,45.440913740587916,0.0009651211707314331,0.03894994882135184,0.039915069992083274,1.6125685672854622e-06,1.6125685672854645e-06,0.9999974198936208
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,2.9128279363843483e-05,9.124468721424176e-13,9.03802429406631e-13,2.327466677456472e-14,2.2334899807129305e-21,5.114721531215728e-20,-3.4182575278563895e-37,1.0,2.270406085358445e-14,False,45.55807232736774,-3.191943323898621,48.75001565126635,60.86278227281986,1.3265533347325857,5.057333313064657,163.48774775854508,162.53280548229742,0.06655978284758006,5.941487517076006,-89.10000000000001,60.86278227281986,45.558072327367675,-3.19194332389868,48.75001565126635,60.86278227281986,5.057333313064657,1.3265533347327025,162.53280548229742,163.487747758545,0.06655978284758006,5.941487517076006,89.10000000000001,60.86278227281986,45.55807232736771,0.0010023447368482895,0.04171694635813681,0.042719291094985096,1.9146576974687813e-06,1.914657697468784e-06,0.9999969365523764
