avalanche_id,root_contact,root_time_s,root_center_loss_fraction,root_selected_stress_MPa,root_opposite_stress_MPa,event_count,extinction_time_s,avalanche_duration_s,extinction_selected_stress_MPa,extinction_opposite_stress_MPa,selected_stress_change_MPa,opposite_stress_change_MPa,production_strain_increment,geometric_strain_increment
1,RIGHT,2.772296142578125,0.008401550352926668,53.795958676605494,53.79595864588849,6,3.801948704495834,1.0296525619177088,29.153440083290505,53.80919913322609,-24.642518593314986,0.013240487337596715,0.0028846261359687844,1.3665502331505763e-05
2,LEFT,9.160351719632551,0.019443389947971568,55.799299954314066,55.817434294482815,6,19.0491372167423,9.888785497109748,32.4137219011367,55.824625255959255,-23.385578053177372,0.0071909614764451985,0.0028846261359687844,1.0069201940132722e-05
